Year,seaLevel
18464,49.35
18465,49.353
18466,49.356
18467,49.359
18468,49.362
18469,49.365
18470,49.368
18471,49.371
18472,49.374
18473,49.377
18474,49.38
18475,49.383
18476,49.386
18477,49.389
18478,49.392
18479,49.395
18480,49.398
18481,49.401
18482,49.404
18483,49.407
18484,49.41
18485,49.413
18486,49.416
18487,49.419
18488,49.422
18489,49.425
18490,49.428
18491,49.431
18492,49.434
18493,49.437
18494,49.44
18495,49.443
18496,49.446
18497,49.449
18498,49.452
18499,49.455
18500,49.458
18501,49.461
18502,49.464
18503,49.467
18504,49.47
18505,49.473
18506,49.476
18507,49.479
18508,49.482
18509,49.485
18510,49.488
18511,49.491
18512,49.494
18513,49.497
18514,49.5
18515,49.503
18516,49.506
18517,49.509
18518,49.512
18519,49.515
18520,49.518
18521,49.521
18522,49.524
18523,49.527
18524,49.53
18525,49.533
18526,49.536
18527,49.539
18528,49.542
18529,49.545
18530,49.548
18531,49.551
18532,49.554
18533,49.557
18534,49.56
18535,49.563
18536,49.566
18537,49.569
18538,49.572
18539,49.575
18540,49.578
18541,49.581
18542,49.584
18543,49.587
18544,49.59
18545,49.593
18546,49.596
18547,49.599
18548,49.602
18549,49.605
18550,49.608
18551,49.611
18552,49.614
18553,49.617
18554,49.62
18555,49.623
18556,49.626
18557,49.629
18558,49.632
18559,49.635
18560,49.638
18561,49.641
18562,49.644
18563,49.647
18564,49.65
18565,49.653
18566,49.656
18567,49.659
18568,49.662
18569,49.665
18570,49.668
18571,49.671
18572,49.674
18573,49.677
18574,49.68
18575,49.683
18576,49.686
18577,49.689
18578,49.692
18579,49.695
18580,49.698
18581,49.701
18582,49.704
18583,49.707
18584,49.71
18585,49.713
18586,49.716
18587,49.719
18588,49.722
18589,49.725
18590,49.728
18591,49.731
18592,49.734
18593,49.737
18594,49.74
18595,49.743
18596,49.746
18597,49.749
18598,49.752
18599,49.755
18600,49.758
18601,49.761
18602,49.764
18603,49.767
18604,49.77
18605,49.773
18606,49.776
18607,49.779
18608,49.782
18609,49.785
18610,49.788
18611,49.791
18612,49.794
18613,49.797
18614,49.8
18615,49.803
18616,49.806
18617,49.809
18618,49.812
18619,49.815
18620,49.818
18621,49.821
18622,49.824
18623,49.827
18624,49.83
18625,49.833
18626,49.836
18627,49.839
18628,49.842
18629,49.845
18630,49.848
18631,49.851
18632,49.854
18633,49.857
18634,49.86
18635,49.863
18636,49.866
18637,49.869
18638,49.872
18639,49.875
18640,49.878
18641,49.881
18642,49.884
18643,49.887
18644,49.89
18645,49.893
18646,49.896
18647,49.899
18648,49.902
18649,49.905
18650,49.908
18651,49.911
18652,49.914
18653,49.917
18654,49.92
18655,49.923
18656,49.926
18657,49.929
18658,49.932
18659,49.935
18660,49.938
18661,49.941
18662,49.944
18663,49.947
18664,49.95
18665,49.953
18666,49.956
18667,49.959
18668,49.962
18669,49.965
18670,49.968
18671,49.971
18672,49.974
18673,49.977
18674,49.98
18675,49.983
18676,49.986
18677,49.989
18678,49.992
18679,49.995
18680,49.998
18681,50.001
18682,50.004
18683,50.007
18684,50.01
18685,50.013
18686,50.016
18687,50.019
18688,50.022
18689,50.025
18690,50.028
18691,50.031
18692,50.034
18693,50.037
18694,50.04
18695,50.043
18696,50.046
18697,50.049
18698,50.052
18699,50.055
18700,50.058
18701,50.061
18702,50.064
18703,50.067
18704,50.07
18705,50.073
18706,50.076
18707,50.079
18708,50.082
18709,50.085
18710,50.088
18711,50.091
18712,50.094
18713,50.097
18714,50.1
18715,50.103
18716,50.106
18717,50.109
18718,50.112
18719,50.115
18720,50.118
18721,50.121
18722,50.124
18723,50.127
18724,50.13
18725,50.133
18726,50.136
18727,50.139
18728,50.142
18729,50.145
18730,50.148
18731,50.151
18732,50.154
18733,50.157
18734,50.16
18735,50.163
18736,50.166
18737,50.169
18738,50.172
18739,50.175
18740,50.178
18741,50.181
18742,50.184
18743,50.187
18744,50.19
18745,50.193
18746,50.196
18747,50.199
18748,50.202
18749,50.205
18750,50.208
18751,50.211
18752,50.214
18753,50.217
18754,50.22
18755,50.223
18756,50.226
18757,50.229
18758,50.232
18759,50.235
18760,50.238
18761,50.241
18762,50.244
18763,50.247
18764,50.25
18765,50.253
18766,50.256
18767,50.259
18768,50.262
18769,50.265
18770,50.268
18771,50.271
18772,50.274
18773,50.277
18774,50.28
18775,50.283
18776,50.286
18777,50.289
18778,50.292
18779,50.295
18780,50.298
18781,50.301
18782,50.304
18783,50.307
18784,50.31
18785,50.313
18786,50.316
18787,50.319
18788,50.322
18789,50.325
18790,50.328
18791,50.331
18792,50.334
18793,50.337
18794,50.34
18795,50.343
18796,50.346
18797,50.349
18798,50.352
18799,50.355
18800,50.358
18801,50.361
18802,50.364
18803,50.367
18804,50.37
18805,50.373
18806,50.376
18807,50.379
18808,50.382
18809,50.385
18810,50.388
18811,50.391
18812,50.394
18813,50.397
18814,50.4
18815,50.403
18816,50.406
18817,50.409
18818,50.412
18819,50.415
18820,50.418
18821,50.421
18822,50.424
18823,50.427
18824,50.43
18825,50.433
18826,50.436
18827,50.439
18828,50.442
18829,50.445
18830,50.448
18831,50.451
18832,50.454
18833,50.457
18834,50.46
18835,50.463
18836,50.466
18837,50.469
18838,50.472
18839,50.475
18840,50.478
18841,50.481
18842,50.484
18843,50.487
18844,50.49
18845,50.493
18846,50.496
18847,50.499
18848,50.502
18849,50.505
18850,50.508
18851,50.511
18852,50.514
18853,50.517
18854,50.52
18855,50.523
18856,50.526
18857,50.529
18858,50.532
18859,50.535
18860,50.538
18861,50.541
18862,50.544
18863,50.547
18864,50.55
18865,50.553
18866,50.556
18867,50.559
18868,50.562
18869,50.565
18870,50.568
18871,50.571
18872,50.574
18873,50.577
18874,50.58
18875,50.583
18876,50.586
18877,50.589
18878,50.592
18879,50.595
18880,50.598
18881,50.601
18882,50.604
18883,50.607
18884,50.61
18885,50.613
18886,50.616
18887,50.619
18888,50.622
18889,50.625
18890,50.628
18891,50.631
18892,50.634
18893,50.637
18894,50.64
18895,50.643
18896,50.646
18897,50.649
18898,50.652
18899,50.655
18900,50.658
18901,50.661
18902,50.664
18903,50.667
18904,50.67
18905,50.673
18906,50.676
18907,50.679
18908,50.682
18909,50.685
18910,50.688
18911,50.691
18912,50.694
18913,50.697
18914,50.7
18915,50.703
18916,50.706
18917,50.709
18918,50.712
18919,50.715
18920,50.718
18921,50.721
18922,50.724
18923,50.727
18924,50.73
18925,50.733
18926,50.736
18927,50.739
18928,50.742
18929,50.745
18930,50.748
18931,50.751
18932,50.754
18933,50.757
18934,50.76
18935,50.763
18936,50.766
18937,50.769
18938,50.772
18939,50.775
18940,50.778
18941,50.781
18942,50.784
18943,50.787
18944,50.79
18945,50.793
18946,50.796
18947,50.799
18948,50.802
18949,50.805
18950,50.808
18951,50.811
18952,50.814
18953,50.817
18954,50.82
18955,50.823
18956,50.826
18957,50.829
18958,50.832
18959,50.835
18960,50.838
18961,50.841
18962,50.844
18963,50.847
18964,50.85
18965,50.853
18966,50.856
18967,50.859
18968,50.862
18969,50.865
18970,50.868
18971,50.871
18972,50.874
18973,50.877
18974,50.88
18975,50.883
18976,50.886
18977,50.889
18978,50.892
18979,50.895
18980,50.898
18981,50.901
18982,50.904
18983,50.907
18984,50.91
18985,50.913
18986,50.916
18987,50.919
18988,50.922
18989,50.925
18990,50.928
18991,50.931
18992,50.934
18993,50.937
18994,50.94
18995,50.943
18996,50.946
18997,50.949
18998,50.952
18999,50.955
19000,50.958
19001,50.961
19002,50.964
19003,50.967
19004,50.97
19005,50.973
19006,50.976
19007,50.979
19008,50.982
19009,50.985
19010,50.988
19011,50.991
19012,50.994
19013,50.997
19014,51
19015,51.003
19016,51.006
19017,51.009
19018,51.012
19019,51.015
19020,51.018
19021,51.021
19022,51.024
19023,51.027
19024,51.03
19025,51.033
19026,51.036
19027,51.039
19028,51.042
19029,51.045
19030,51.048
19031,51.051
19032,51.054
19033,51.057
19034,51.06
19035,51.063
19036,51.066
19037,51.069
19038,51.072
19039,51.075
19040,51.078
19041,51.081
19042,51.084
19043,51.087
19044,51.09
19045,51.093
19046,51.096
19047,51.099
19048,51.102
19049,51.105
19050,51.108
19051,51.111
19052,51.114
19053,51.117
19054,51.12
19055,51.123
19056,51.126
19057,51.129
19058,51.132
19059,51.135
19060,51.138
19061,51.141
19062,51.144
19063,51.147
19064,51.15
19065,51.153
19066,51.156
19067,51.159
19068,51.162
19069,51.165
19070,51.168
19071,51.171
19072,51.174
19073,51.177
19074,51.18
19075,51.183
19076,51.186
19077,51.189
19078,51.192
19079,51.195
19080,51.198
19081,51.201
19082,51.204
19083,51.207
19084,51.21
19085,51.213
19086,51.216
19087,51.219
19088,51.222
19089,51.225
19090,51.228
19091,51.231
19092,51.234
19093,51.237
19094,51.24
19095,51.243
19096,51.246
19097,51.249
19098,51.252
19099,51.255
19100,51.258
19101,51.261
19102,51.264
19103,51.267
19104,51.27
19105,51.273
19106,51.276
19107,51.279
19108,51.282
19109,51.285
19110,51.288
19111,51.291
19112,51.294
19113,51.297
19114,51.3
19115,51.303
19116,51.306
19117,51.309
19118,51.312
19119,51.315
19120,51.318
19121,51.321
19122,51.324
19123,51.327
19124,51.33
19125,51.333
19126,51.336
19127,51.339
19128,51.342
19129,51.345
19130,51.348
19131,51.351
19132,51.354
19133,51.357
19134,51.36
19135,51.363
19136,51.366
19137,51.369
19138,51.372
19139,51.375
19140,51.378
19141,51.381
19142,51.384
19143,51.387
19144,51.39
19145,51.393
19146,51.396
19147,51.399
19148,51.402
19149,51.405
19150,51.408
19151,51.411
19152,51.414
19153,51.417
19154,51.42
19155,51.423
19156,51.426
19157,51.429
19158,51.432
19159,51.435
19160,51.438
19161,51.441
19162,51.444
19163,51.447
19164,51.45
19165,51.453
19166,51.456
19167,51.459
19168,51.462
19169,51.465
19170,51.468
19171,51.471
19172,51.474
19173,51.477
19174,51.48
19175,51.483
19176,51.486
19177,51.489
19178,51.492
19179,51.495
19180,51.498
19181,51.501
19182,51.504
19183,51.507
19184,51.51
19185,51.513
19186,51.516
19187,51.519
19188,51.522
19189,51.525
19190,51.528
19191,51.531
19192,51.534
19193,51.537
19194,51.54
19195,51.543
19196,51.546
19197,51.549
19198,51.552
19199,51.555
19200,51.558
19201,51.561
19202,51.564
19203,51.567
19204,51.57
19205,51.573
19206,51.576
19207,51.579
19208,51.582
19209,51.585
19210,51.588
19211,51.591
19212,51.594
19213,51.597
19214,51.6
19215,51.603
19216,51.606
19217,51.609
19218,51.612
19219,51.615
19220,51.618
19221,51.621
19222,51.624
19223,51.627
19224,51.63
19225,51.633
19226,51.636
19227,51.639
19228,51.642
19229,51.645
19230,51.648
19231,51.651
19232,51.654
19233,51.657
19234,51.66
19235,51.663
19236,51.666
19237,51.669
19238,51.672
19239,51.675
19240,51.678
19241,51.681
19242,51.684
19243,51.687
19244,51.69
19245,51.693
19246,51.696
19247,51.699
19248,51.702
19249,51.705
19250,51.708
19251,51.711
19252,51.714
19253,51.717
19254,51.72
19255,51.723
19256,51.726
19257,51.729
19258,51.732
19259,51.735
19260,51.738
19261,51.741
19262,51.744
19263,51.747
19264,51.75
19265,51.753
19266,51.756
19267,51.759
19268,51.762
19269,51.765
19270,51.768
19271,51.771
19272,51.774
19273,51.777
19274,51.78
19275,51.783
19276,51.786
19277,51.789
19278,51.792
19279,51.795
19280,51.798
19281,51.801
19282,51.804
19283,51.807
19284,51.81
19285,51.813
19286,51.816
19287,51.819
19288,51.822
19289,51.825
19290,51.828
19291,51.831
19292,51.834
19293,51.837
19294,51.84
19295,51.843
19296,51.846
19297,51.849
19298,51.852
19299,51.855
19300,51.858
19301,51.861
19302,51.864
19303,51.867
19304,51.87
19305,51.873
19306,51.876
19307,51.879
19308,51.882
19309,51.885
19310,51.888
19311,51.891
19312,51.894
19313,51.897
19314,51.9
19315,51.903
19316,51.906
19317,51.909
19318,51.912
19319,51.915
19320,51.918
19321,51.921
19322,51.924
19323,51.927
19324,51.93
19325,51.933
19326,51.936
19327,51.939
19328,51.942
19329,51.945
19330,51.948
19331,51.951
19332,51.954
19333,51.957
19334,51.96
19335,51.963
19336,51.966
19337,51.969
19338,51.972
19339,51.975
19340,51.978
19341,51.981
19342,51.984
19343,51.987
19344,51.99
19345,51.993
19346,51.996
19347,51.999
19348,52.002
19349,52.005
19350,52.008
19351,52.011
19352,52.014
19353,52.017
19354,52.02
19355,52.023
19356,52.026
19357,52.029
19358,52.032
19359,52.035
19360,52.038
19361,52.041
19362,52.044
19363,52.047
19364,52.05
19365,52.053
19366,52.056
19367,52.059
19368,52.062
19369,52.065
19370,52.068
19371,52.071
19372,52.074
19373,52.077
19374,52.08
19375,52.083
19376,52.086
19377,52.089
19378,52.092
19379,52.095
19380,52.098
19381,52.101
19382,52.104
19383,52.107
19384,52.11
19385,52.113
19386,52.116
19387,52.119
19388,52.122
19389,52.125
19390,52.128
19391,52.131
19392,52.134
19393,52.137
19394,52.14
19395,52.143
19396,52.146
19397,52.149
19398,52.152
19399,52.155
19400,52.158
19401,52.161
19402,52.164
19403,52.167
19404,52.17
19405,52.173
19406,52.176
19407,52.179
19408,52.182
19409,52.185
19410,52.188
19411,52.191
19412,52.194
19413,52.197
19414,52.2
19415,52.203
19416,52.206
19417,52.209
19418,52.212
19419,52.215
19420,52.218
19421,52.221
19422,52.224
19423,52.227
19424,52.23
19425,52.233
19426,52.236
19427,52.239
19428,52.242
19429,52.245
19430,52.248
19431,52.251
19432,52.254
19433,52.257
19434,52.26
19435,52.263
19436,52.266
19437,52.269
19438,52.272
19439,52.275
19440,52.278
19441,52.281
19442,52.284
19443,52.287
19444,52.29
19445,52.293
19446,52.296
19447,52.299
19448,52.302
19449,52.305
19450,52.308
19451,52.311
19452,52.314
19453,52.317
19454,52.32
19455,52.323
19456,52.326
19457,52.329
19458,52.332
19459,52.335
19460,52.338
19461,52.341
19462,52.344
19463,52.347
19464,52.35
19465,52.353
19466,52.356
19467,52.359
19468,52.362
19469,52.365
19470,52.368
19471,52.371
19472,52.374
19473,52.377
19474,52.38
19475,52.383
19476,52.386
19477,52.389
19478,52.392
19479,52.395
19480,52.398
19481,52.401
19482,52.404
19483,52.407
19484,52.41
19485,52.413
19486,52.416
19487,52.419
19488,52.422
19489,52.425
19490,52.428
19491,52.431
19492,52.434
19493,52.437
19494,52.44
19495,52.443
19496,52.446
19497,52.449
19498,52.452
19499,52.455
19500,52.458
19501,52.461
19502,52.464
19503,52.467
19504,52.47
19505,52.473
19506,52.476
19507,52.479
19508,52.482
19509,52.485
19510,52.488
19511,52.491
19512,52.494
19513,52.497
19514,52.5
19515,52.503
19516,52.506
19517,52.509
19518,52.512
19519,52.515
19520,52.518
19521,52.521
19522,52.524
19523,52.527
19524,52.53
19525,52.533
19526,52.536
19527,52.539
19528,52.542
19529,52.545
19530,52.548
19531,52.551
19532,52.554
19533,52.557
19534,52.56
19535,52.563
19536,52.566
19537,52.569
19538,52.572
19539,52.575
19540,52.578
19541,52.581
19542,52.584
19543,52.587
19544,52.59
19545,52.593
19546,52.596
19547,52.599
19548,52.602
19549,52.605
19550,52.608
19551,52.611
19552,52.614
19553,52.617
19554,52.62
19555,52.623
19556,52.626
19557,52.629
19558,52.632
19559,52.635
19560,52.638
19561,52.641
19562,52.644
19563,52.647
19564,52.65
19565,52.653
19566,52.656
19567,52.659
19568,52.662
19569,52.665
19570,52.668
19571,52.671
19572,52.674
19573,52.677
19574,52.68
19575,52.683
19576,52.686
19577,52.689
19578,52.692
19579,52.695
19580,52.698
19581,52.701
19582,52.704
19583,52.707
19584,52.71
19585,52.713
19586,52.716
19587,52.719
19588,52.722
19589,52.725
19590,52.728
19591,52.731
19592,52.734
19593,52.737
19594,52.74
19595,52.743
19596,52.746
19597,52.749
19598,52.752
19599,52.755
19600,52.758
19601,52.761
19602,52.764
19603,52.767
19604,52.77
19605,52.773
19606,52.776
19607,52.779
19608,52.782
19609,52.785
19610,52.788
19611,52.791
19612,52.794
19613,52.797
19614,52.8
19615,52.803
19616,52.806
19617,52.809
19618,52.812
19619,52.815
19620,52.818
19621,52.821
19622,52.824
19623,52.827
19624,52.83
19625,52.833
19626,52.836
19627,52.839
19628,52.842
19629,52.845
19630,52.848
19631,52.851
19632,52.854
19633,52.857
19634,52.86
19635,52.863
19636,52.866
19637,52.869
19638,52.872
19639,52.875
19640,52.878
19641,52.881
19642,52.884
19643,52.887
19644,52.89
19645,52.893
19646,52.896
19647,52.899
19648,52.902
19649,52.905
19650,52.908
19651,52.911
19652,52.914
19653,52.917
19654,52.92
19655,52.923
19656,52.926
19657,52.929
19658,52.932
19659,52.935
19660,52.938
19661,52.941
19662,52.944
19663,52.947
19664,52.95
19665,52.953
19666,52.956
19667,52.959
19668,52.962
19669,52.965
19670,52.968
19671,52.971
19672,52.974
19673,52.977
19674,52.98
19675,52.983
19676,52.986
19677,52.989
19678,52.992
19679,52.995
19680,52.998
19681,53.001
19682,53.004
19683,53.007
19684,53.01
19685,53.013
19686,53.016
19687,53.019
19688,53.022
19689,53.025
19690,53.028
19691,53.031
19692,53.034
19693,53.037
19694,53.04
19695,53.043
19696,53.046
19697,53.049
19698,53.052
19699,53.055
19700,53.058
19701,53.061
19702,53.064
19703,53.067
19704,53.07
19705,53.073
19706,53.076
19707,53.079
19708,53.082
19709,53.085
19710,53.088
19711,53.091
19712,53.094
19713,53.097
19714,53.1
19715,53.103
19716,53.106
19717,53.109
19718,53.112
19719,53.115
19720,53.118
19721,53.121
19722,53.124
19723,53.127
19724,53.13
19725,53.133
19726,53.136
19727,53.139
19728,53.142
19729,53.145
19730,53.148
19731,53.151
19732,53.154
19733,53.157
19734,53.16
19735,53.163
19736,53.166
19737,53.169
19738,53.172
19739,53.175
19740,53.178
19741,53.181
19742,53.184
19743,53.187
19744,53.19
19745,53.193
19746,53.196
19747,53.199
19748,53.202
19749,53.205
19750,53.208
19751,53.211
19752,53.214
19753,53.217
19754,53.22
19755,53.223
19756,53.226
19757,53.229
19758,53.232
19759,53.235
19760,53.238
19761,53.241
19762,53.244
19763,53.247
19764,53.25
19765,53.253
19766,53.256
19767,53.259
19768,53.262
19769,53.265
19770,53.268
19771,53.271
19772,53.274
19773,53.277
19774,53.28
19775,53.283
19776,53.286
19777,53.289
19778,53.292
19779,53.295
19780,53.298
19781,53.301
19782,53.304
19783,53.307
19784,53.31
19785,53.313
19786,53.316
19787,53.319
19788,53.322
19789,53.325
19790,53.328
19791,53.331
19792,53.334
19793,53.337
19794,53.34
19795,53.343
19796,53.346
19797,53.349
19798,53.352
19799,53.355
19800,53.358
19801,53.361
19802,53.364
19803,53.367
19804,53.37
19805,53.373
19806,53.376
19807,53.379
19808,53.382
19809,53.385
19810,53.388
19811,53.391
19812,53.394
19813,53.397
19814,53.4
19815,53.403
19816,53.406
19817,53.409
19818,53.412
19819,53.415
19820,53.418
19821,53.421
19822,53.424
19823,53.427
19824,53.43
19825,53.433
19826,53.436
19827,53.439
19828,53.442
19829,53.445
19830,53.448
19831,53.451
19832,53.454
19833,53.457
19834,53.46
19835,53.463
19836,53.466
19837,53.469
19838,53.472
19839,53.475
19840,53.478
19841,53.481
19842,53.484
19843,53.487
19844,53.49
19845,53.493
19846,53.496
19847,53.499
19848,53.502
19849,53.505
19850,53.508
19851,53.511
19852,53.514
19853,53.517
19854,53.52
19855,53.523
19856,53.526
19857,53.529
19858,53.532
19859,53.535
19860,53.538
19861,53.541
19862,53.544
19863,53.547
19864,53.55
19865,53.553
19866,53.556
19867,53.559
19868,53.562
19869,53.565
19870,53.568
19871,53.571
19872,53.574
19873,53.577
19874,53.58
19875,53.583
19876,53.586
19877,53.589
19878,53.592
19879,53.595
19880,53.598
19881,53.601
19882,53.604
19883,53.607
19884,53.61
19885,53.613
19886,53.616
19887,53.619
19888,53.622
19889,53.625
19890,53.628
19891,53.631
19892,53.634
19893,53.637
19894,53.64
19895,53.643
19896,53.646
19897,53.649
19898,53.652
19899,53.655
19900,53.658
19901,53.661
19902,53.664
19903,53.667
19904,53.67
19905,53.673
19906,53.676
19907,53.679
19908,53.682
19909,53.685
19910,53.688
19911,53.691
19912,53.694
19913,53.697
19914,53.7
19915,53.703
19916,53.706
19917,53.709
19918,53.712
19919,53.715
19920,53.718
19921,53.721
19922,53.724
19923,53.727
19924,53.73
19925,53.733
19926,53.736
19927,53.739
19928,53.742
19929,53.745
19930,53.748
19931,53.751
19932,53.754
19933,53.757
19934,53.76
19935,53.763
19936,53.766
19937,53.769
19938,53.772
19939,53.775
19940,53.778
19941,53.781
19942,53.784
19943,53.787
19944,53.79
19945,53.793
19946,53.796
19947,53.799
19948,53.802
19949,53.805
19950,53.808
19951,53.811
19952,53.814
19953,53.817
19954,53.82
19955,53.823
19956,53.826
